Date,PX_OPEN,ChangeO,% ChangeO,PX_LAST,ChangeL,% ChangeL,PX_LOW,PX_HIGH,PX_MID,PX_VOLUME,TURNOVER,Market Cap,BEst_PE_RATIO,PE_RATIO,BEst_EPS,PX_TO_BOOK_RATIO,EBIT,ROE,ROA,EARN_YLD_HIST,PUT_CALL_VOLUME_RATIO_CUR_DAY,SHORT_INT_RATIO,BETA_ADJ_OVERRIDABLE,BETA_RAW_OVERRIDABLE
8/9/23,16.76,-0.73,-4.173813608,15.25,-1.79,-10.50469484,15.1,16.92,15.245,126230391,1979820000,32815.337,46.073,#N/A N/A,#N/A N/A,11.0937,4.115,-10.0432,-1.3237,-0.1055,0.6686,#N/A N/A,1.677,2.0155
8/8/23,17.49,-0.76,-4.164383562,17.04,-0.95,-5.280711506,16.1,17.49,17.035,143014237,2392788000,36667.1044,51.48,#N/A N/A,0.076,12.3959,4.115,-10.0432,-1.3237,-0.0944,0.5543,#N/A N/A,1.6713,2.007
8/7/23,18.25,-0.624,-3.306135424,17.99,-0.21,-1.153846154,17.01,18.39,17.985,133808372,2371848000,38110.8237,57.111,#N/A N/A,0.071,13.0869,4.115,-10.0432,-1.3237,-0.0894,0.6442,#N/A N/A,1.6696,2.0045
8/4/23,18.874,0.244,1.309715513,18.2,-0.51,-2.725815072,18.08,19.08,18.195,72386045,1332963000,38555.6971,52.45,#N/A N/A,#N/A N/A,13.2397,4.115,-10.0432,-1.3237,-0.0884,0.5311,#N/A N/A,1.6709,2.0063
8/3/23,18.63,-0.63,-3.271028037,18.71,-0.26,-1.370585134,18.61,19.3,18.705,55168608,1038424000,39636.104,53.919,#N/A N/A,#N/A N/A,13.6107,4.115,-10.0432,-1.3237,-0.086,0.4703,#N/A N/A,1.6696,2.0044
8/2/23,19.26,-0.2,-1.027749229,18.97,-1.02,-5.102551276,18.15,19.62,18.955,98215768,1851943000,40186.8997,54.669,#N/A N/A,#N/A N/A,13.7999,4.115,-10.0432,-1.3237,-0.0848,0.4777,#N/A N/A,1.6686,2.003
8/1/23,19.46,0.64,3.40063762,19.99,0.15,0.756048387,19.23,20.2399,19.985,100126141,1990097000,42347.7135,57.608,#N/A N/A,#N/A N/A,14.5419,4.115,-10.0432,-1.3237,-0.0805,0.3858,#N/A N/A,1.6657,1.9986
7/31/23,18.82,1.61,9.355026148,19.84,2.03,11.39809096,18.38,19.995,19.835,142173835,2764473000,42029.9467,57.176,#N/A N/A,#N/A N/A,14.4327,4.115,-10.0432,-1.3237,-0.0811,0.3317,1.698,1.666,1.9991
7/28/23,17.21,0.41,2.44047619,17.81,1.66,10.27863777,16.74,17.97,17.805,106125623,1844856000,37729.5036,51.326,#N/A N/A,0.079,12.956,4.115,-10.0432,-1.3237,-0.0903,0.3367,#N/A N/A,1.664,1.9961
7/27/23,16.8,0.4,2.43902439,16.15,-0.28,-1.704199635,16,17.19,16.145,50685242,839537900,34212.8851,47.222,#N/A N/A,#N/A N/A,11.7484,4.115,-10.0432,-1.3237,-0.0996,0.3387,#N/A N/A,1.6568,1.9853
7/26/23,16.4,0.05,0.305810398,16.43,-0.12,-0.725075529,16.13,16.69,16.435,35804775,587201200,34806.0496,48.041,#N/A N/A,#N/A N/A,11.9521,4.115,-10.0432,-1.3237,-0.0979,0.4777,#N/A N/A,1.657,1.9856
7/25/23,16.35,-0.26,-1.565322095,16.55,0.23,1.409313725,16.35,16.86,16.555,36612927,608035300,35060.263,48.392,#N/A N/A,#N/A N/A,12.0394,4.115,-10.0432,-1.3237,-0.0972,0.6047,#N/A N/A,1.657,1.9856
7/24/23,16.61,-0.86,-4.922724671,16.32,-0.11,-0.669506999,16.12,16.69,16.325,36133647,592162600,34573.0207,47.719,#N/A N/A,#N/A N/A,11.8721,4.115,-10.0432,-1.3237,-0.0986,0.3583,#N/A N/A,1.6568,1.9853
7/21/23,17.47,-0.07,-0.399087799,16.43,-0.7,-4.086398132,16,17.49,16.435,63375867,1056627000,34806.0496,48.041,#N/A N/A,#N/A N/A,11.9521,4.115,-10.0432,-1.3237,-0.0979,0.5455,#N/A N/A,1.6543,1.9815
7/20/23,17.54,-0.48,-2.663706992,17.13,-0.92,-5.096952909,16.98,18,17.125,62711592,1087757000,36288.9611,50.088,#N/A N/A,#N/A N/A,12.4613,4.115,-10.0432,-1.3237,-0.0939,0.5208,#N/A N/A,1.6543,1.9815
7/19/23,18.02,0.14,0.782997763,18.05,-0.03,-0.165929204,17.76,18.995,18.045,89044567,1632248000,38237.9304,52.778,#N/A N/A,#N/A N/A,13.1306,4.115,-10.0432,-1.3237,-0.0891,0.3776,#N/A N/A,1.652,1.978
7/18/23,17.88,1.46,8.891595615,18.08,0.68,3.908045977,17.19,18.13,18.075,87365660,1553087000,38301.4837,52.865,#N/A N/A,#N/A N/A,13.1524,4.115,-10.0432,-1.3237,-0.089,0.3235,#N/A N/A,1.6521,1.9782
7/17/23,16.42,-0.34,-2.028639618,17.4,1,6.097560976,16.32,17.59,17.405,63504956,1095739000,36860.9412,50.877,#N/A N/A,#N/A N/A,12.6578,4.115,-10.0432,-1.3237,-0.0925,0.31,#N/A N/A,1.6506,1.9759
7/14/23,16.76,0.06,0.359281437,16.4,-0.34,-2.031063321,16.27,17,16.405,45115040,749658000,34742.4963,47.953,#N/A N/A,#N/A N/A,11.9303,4.115,-10.0432,-1.3237,-0.0981,0.4361,2.485,1.6427,1.964
7/13/23,16.7,-0.08,-0.476758045,16.74,0.15,0.904159132,16.631,17.26,16.745,58397771,988841900,35462.7676,48.947,#N/A N/A,#N/A N/A,12.1776,4.115,-10.0432,-1.3237,-0.0961,0.3488,#N/A N/A,1.6421,1.9632
7/12/23,16.78,0.31,1.882210079,16.59,0.1,0.606428138,16.41,16.94,16.585,50079436,834806800,35145.0008,48.509,#N/A N/A,#N/A N/A,12.0685,4.115,-10.0432,-1.3237,-0.097,0.4534,#N/A N/A,1.6431,1.9647
7/11/23,16.47,1.1,7.156798959,16.49,0.19,1.165644172,16.15,16.93,16.485,63236574,1045874000,34933.1563,48.216,#N/A N/A,#N/A N/A,11.9958,4.115,-10.0432,-1.3237,-0.0976,0.4325,#N/A N/A,1.6437,1.9655
7/10/23,15.37,0.14,0.919238345,16.3,0.96,6.258148631,14.945,16.33,16.305,62823618,996762400,34530.6518,47.661,#N/A N/A,#N/A N/A,11.8575,4.115,-10.0432,-1.3237,-0.0987,0.4284,#N/A N/A,1.6438,1.9657
7/7/23,15.23,-0.09,-0.587467363,15.34,0.21,1.387970919,15.19,15.9,15.345,48273342,751730800,32496.9447,44.854,#N/A N/A,#N/A N/A,11.1592,4.115,-10.0432,-1.3237,-0.1049,0.5749,#N/A N/A,1.6388,1.9582
7/6/23,15.32,-0.105,-0.680713128,15.13,-0.57,-3.630573248,14.62,15.3827,15.135,57158281,855421300,32052.0713,44.24,#N/A N/A,#N/A N/A,11.0064,4.115,-10.0432,-1.3237,-0.1063,0.7376,#N/A N/A,1.6371,1.9556
7/5/23,15.425,-0.065,-0.419625565,15.7,0.18,1.159793814,15.23,15.77,15.695,39179854,608130900,33259.5849,45.906,#N/A N/A,#N/A N/A,11.4211,4.115,-10.0432,-1.3237,-0.1025,0.5563,#N/A N/A,1.6356,1.9535
7/3/23,15.49,0.01,0.064599483,15.52,0.19,1.23939987,15.19,15.59,15.515,26037426,400638700,32878.2648,45.38,#N/A N/A,#N/A N/A,11.2901,4.115,-10.0432,-1.3237,-0.1037,0.4356,#N/A N/A,1.6359,1.9539
6/30/23,15.48,0.08,0.519480519,15.33,0.13,0.855263158,15.23,15.8,15.325,42195264,651897000,32475.7603,44.825,#N/A N/A,#N/A N/A,11.1519,4.115,-10.0432,-1.3237,-0.1049,0.3521,1.87,1.6307,1.9461
6/29/23,15.4,0.87,5.987611838,15.2,-0.08,-0.523560209,15.06,15.57,15.195,46300897,707312100,32200.3624,44.444,#N/A N/A,#N/A N/A,11.8182,4.115,-10.0432,-7.2983,-0.6414,0.581,#N/A N/A,1.6322,1.9483
6/28/23,14.53,0.31,2.180028129,15.28,0.67,4.585900068,14.465,15.43,15.275,66001041,996127800,32369.838,44.678,#N/A N/A,#N/A N/A,11.8804,4.115,-10.0432,-7.2983,-0.6381,0.4944,#N/A N/A,1.6327,1.949
6/27/23,14.22,0.35,2.523431867,14.61,0.67,4.806312769,13.96,14.76,14.615,55410531,801269800,30950.4799,42.719,#N/A N/A,#N/A N/A,11.3594,4.115,-10.0432,-7.2983,-0.6673,0.3723,#N/A N/A,1.6328,1.9493
6/26/23,13.87,0.23,1.686217009,13.94,-0.09,-0.641482537,13.83,14.42,13.945,50679919,714747600,29531.1219,40.76,#N/A N/A,#N/A N/A,10.8385,4.115,-10.0432,-7.2983,-0.6994,0.8506,#N/A N/A,1.6302,1.9454
6/23/23,13.64,-0.66,-4.615384615,14.03,-0.02,-0.142348754,13.56,14.14,14.025,74851018,1039097000,29721.7819,41.023,#N/A N/A,#N/A N/A,10.9085,4.115,-10.0432,-7.2983,-0.6949,0.5669,#N/A N/A,1.6308,1.9462
6/22/23,14.3,-1.36,-8.684546616,14.05,-0.59,-4.030054645,13.86,14.44,14.055,103460998,1460942000,29764.1508,41.082,#N/A N/A,#N/A N/A,10.924,4.115,-10.0432,-7.2983,-0.6939,0.7156,#N/A N/A,1.6313,1.947
6/21/23,15.66,-0.33,-2.063789869,14.64,-1.15,-7.283090564,14.37,15.755,14.645,97885028,1450483000,31014.0333,42.807,#N/A N/A,#N/A N/A,11.3827,4.115,-10.0432,-7.2983,-0.666,0.5149,#N/A N/A,1.6324,1.9486
6/20/23,15.99,-0.88,-5.216360403,15.79,-0.51,-3.128834356,15.58,16.89,15.795,81335009,1302810000,33450.2449,46.17,#N/A N/A,0.079,12.2769,4.115,-10.0432,-7.2983,-0.6175,0.5216,#N/A N/A,1.6294,1.9442
6/16/23,16.87,1.21,7.726692209,16.3,-0.3,-1.807228916,16.01,16.91,16.315,90696215,1483079000,34530.6518,54.153,#N/A N/A,#N/A N/A,12.6734,4.115,-10.0432,-7.2983,-0.5981,0.4668,#N/A N/A,1.6227,1.9341
6/15/23,15.66,-0.27,-1.694915254,16.6,0.69,4.336895035,15.49,16.79,16.595,91200891,1493010000,35166.1853,55.15,#N/A N/A,#N/A N/A,12.9067,4.115,-10.0432,-7.2983,-0.5873,0.3849,1.276,1.6211,1.9317
6/14/23,15.93,-0.25,-1.545117429,15.91,-0.09,-0.5625,15.44,16.19,15.915,70871917,1124775000,33704.4583,52.857,#N/A N/A,#N/A N/A,12.3702,4.115,-10.0432,-7.2983,-0.6128,0.4828,#N/A N/A,1.6194,1.9291
6/13/23,16.18,0.74,4.792746114,16,0.35,2.236421725,15.1625,16.27,15.985,112765935,1779016000,33895.1183,53.156,#N/A N/A,#N/A N/A,12.4402,4.115,-10.0432,-7.2983,-0.6094,0.3505,#N/A N/A,1.6194,1.9291
6/12/23,15.44,0.08,0.520833333,15.65,0.63,4.194407457,15.33,16.03,15.645,90250316,1410106000,33153.6626,51.993,#N/A N/A,#N/A N/A,12.168,4.115,-10.0432,-7.2983,-0.623,0.3499,#N/A N/A,1.6188,1.9283
6/9/23,15.36,0.92,6.371191136,15.02,-0.17,-1.11915734,14.82,15.98,15.015,94126339,1440668000,31819.0423,49.9,#N/A N/A,#N/A N/A,11.6782,4.115,-10.0432,-7.2983,-0.6491,0.4931,#N/A N/A,1.617,1.9255
6/8/23,14.44,-1.57,-9.806371018,15.19,0.5,3.40367597,14.39,15.59,15.195,115591618,1751460000,32179.178,50.465,#N/A N/A,#N/A N/A,11.8104,4.115,-10.0432,-7.2983,-0.6419,0.6347,#N/A N/A,1.6172,1.9258
6/7/23,16.01,0.71,4.640522876,14.69,-0.77,-4.980595084,14.52,17.16,14.695,227244050,3574541000,31119.9555,48.804,#N/A N/A,#N/A N/A,11.4216,4.115,-10.0432,-7.2983,-0.6637,0.5726,#N/A N/A,1.616,1.924
6/6/23,15.3,0.935,6.50887574,15.46,0.22,1.443569554,14.92,15.58,15.455,74284337,1137736000,32751.1581,51.362,#N/A N/A,#N/A N/A,12.0203,4.115,-10.0432,-7.2983,-0.6306,0.4087,#N/A N/A,1.6145,1.9218
6/5/23,14.365,-0.285,-1.945392491,15.24,0.72,4.958677686,14.35,15.7,15.235,121425810,1854198000,32285.1002,50.631,#N/A N/A,#N/A N/A,11.8493,4.115,-10.0432,-7.2983,-0.6398,0.3732,#N/A N/A,1.6143,1.9215
6/2/23,14.65,0.19,1.313969571,14.52,-0.02,-0.137551582,14.16,15.03,14.515,79487612,1157306000,30759.8199,48.239,#N/A N/A,#N/A N/A,11.2894,4.115,-10.0432,-7.2983,-0.6715,0.5303,#N/A N/A,1.616,1.9241
6/1/23,14.46,0.27,1.902748414,14.54,-0.17,-1.155676411,14.2,15.22,14.535,126015134,1848779000,30802.1888,48.306,#N/A N/A,#N/A N/A,11.305,4.115,-10.0432,-7.2983,-0.6706,0.5669,#N/A N/A,1.6204,1.9306
5/31/23,14.19,-0.25,-1.731301939,14.71,0,0,13.82,14.79,14.705,130392206,1865162000,31162.3244,48.87,#N/A N/A,0.074,11.4372,4.115,-10.0432,-7.2983,-0.6628,0.4699,1.288,1.623,1.9345
5/30/23,14.44,1.6,12.46105919,14.71,1.06,7.765567766,14.24,15.005,14.715,159089328,2342567000,31162.3244,46.258,#N/A N/A,#N/A N/A,11.4372,4.115,-10.0432,-7.2983,-0.6628,0.3509,#N/A N/A,1.6236,1.9355
5/26/23,12.84,-0.34,-2.579666161,13.65,0.81,6.308411215,12.82,14.195,13.645,127770554,1753918000,28916.7728,42.925,#N/A N/A,#N/A N/A,10.613,4.115,-10.0432,-7.2983,-0.7143,0.326,#N/A N/A,1.6239,1.9359
5/25/23,13.18,1.13,9.377593361,12.84,0.61,4.987735078,12.34,13.22,12.845,106557773,1359879000,27200.8325,40.377,#N/A N/A,#N/A N/A,9.9832,-17.826,-15.3903,-7.2983,-0.7593,0.3166,#N/A N/A,1.62,1.93
5/24/23,12.05,0.1,0.836820084,12.23,-0.41,-3.243670886,11.82,12.43,12.235,90496870,1103493000,25908.5811,38.459,#N/A N/A,#N/A N/A,9.5089,-17.826,-15.3903,-7.2983,-0.7972,0.7141,#N/A N/A,1.6172,1.9258
5/23/23,11.95,0.33,2.839931153,12.64,0.8,6.756756757,11.87,13.42,12.645,148701808,1905009000,26777.1435,39.748,#N/A N/A,#N/A N/A,9.8277,-17.826,-15.3903,-7.2983,-0.7713,0.4905,#N/A N/A,1.616,1.924
5/22/23,11.62,-0.35,-2.923976608,11.84,0.13,1.110162254,11.39,12.105,11.835,76377076,899326400,25082.3876,37.233,#N/A N/A,#N/A N/A,9.2057,-17.826,-15.3903,-7.2983,-0.8235,0.4625,#N/A N/A,1.6249,1.9373
5/19/23,11.97,1.51,14.43594646,11.71,-0.03,-0.255536627,11.52,12.41,11.705,150269322,1779070000,24806.9897,36.824,#N/A N/A,#N/A N/A,9.1046,-17.826,-15.3903,-7.2983,-0.8326,0.4443,#N/A N/A,1.623,1.9346
5/18/23,10.46,0.92,9.64360587,11.74,1.49,14.53658537,10.39,11.81,11.745,171402281,1940789000,24870.5431,36.918,#N/A N/A,#N/A N/A,9.128,-17.826,-15.3903,-7.2983,-0.8305,0.3803,#N/A N/A,1.6236,1.9354
5/17/23,9.54,0.14,1.489361702,10.25,0.78,8.236536431,9.46,10.285,10.245,63834517,638861600,21714.0602,32.233,#N/A N/A,#N/A N/A,7.9695,-17.826,-15.3903,-7.2983,-0.9512,0.3336,#N/A N/A,1.6089,1.9134
5/16/23,9.4,0.19,2.062975027,9.47,-0.05,-0.525210084,9.35,9.63,9.475,42311914,401469300,20061.6732,29.78,#N/A N/A,#N/A N/A,7.363,-17.826,-15.3903,-7.2983,-1.0295,0.5435,#N/A N/A,1.6027,1.904
5/15/23,9.21,-0.65,-6.592292089,9.52,0.02,0.210526316,9.02,9.6,9.525,53555516,501651200,20167.5954,29.937,#N/A N/A,#N/A N/A,7.4019,-17.826,-15.3903,-7.2983,-1.0241,0.7591,2.112,1.6031,1.9047
5/12/23,9.86,-0.28,-2.761341223,9.5,-0.38,-3.846153846,9.47,10.01,9.505,62123944,599955100,20125.2265,29.874,#N/A N/A,#N/A N/A,7.3863,-17.826,-15.3903,-7.2983,-1.0263,0.7547,#N/A N/A,1.6058,1.9087
5/11/23,10.14,0.41,4.21377184,9.88,-0.06,-0.60362173,9.71,10.1591,9.875,73754074,732010500,20930.2356,31.069,#N/A N/A,#N/A N/A,7.6818,-17.826,-15.3903,-7.2983,-0.9868,0.4719,#N/A N/A,1.6097,1.9146
5/10/23,9.73,0.51,5.531453362,9.94,0.39,4.083769634,9.46,10.3,9.935,149374961,1482643000,21057.3423,31.258,#N/A N/A,0.079,7.7285,-17.826,-15.3903,-7.2983,-0.9809,0.452,#N/A N/A,1.6012,1.9019
5/9/23,9.22,1.58,20.68062827,9.55,1.81,23.38501292,8.655,9.69,9.545,223573281,2075603000,20231.1488,31.209,#N/A N/A,#N/A N/A,7.4252,-17.826,-15.3903,-7.2983,-1.0209,0.3378,#N/A N/A,1.6,1.9
5/8/23,7.64,0.2,2.688172043,7.74,0.33,4.453441296,7.59,7.855,7.755,105304009,877161400,16393.1201,24.968,#N/A N/A,0.074,6.0179,-17.826,-15.3903,-7.2983,-1.2597,0.4382,#N/A N/A,1.6098,1.9147
5/5/23,7.44,-0.03,-0.401606426,7.41,0.03,0.406504065,7.32,7.55,7.405,45848838,340407000,15694.1886,24.375,#N/A N/A,#N/A N/A,5.7614,-17.826,-15.3903,-7.2983,-1.3158,0.4366,#N/A N/A,1.6072,1.9108
5/4/23,7.47,-0.15,-1.968503937,7.38,-0.18,-2.380952381,7.28,7.52,7.375,29989336,221290300,15630.6494,24.276,#N/A N/A,#N/A N/A,5.738,-17.826,-15.3903,-7.2983,-1.3211,0.4662,#N/A N/A,1.6118,1.9178
5/3/23,7.62,-0.1,-1.295336788,7.56,-0.03,-0.395256917,7.45,7.68,7.555,24322418,183571700,16011.8847,24.868,#N/A N/A,#N/A N/A,5.878,-17.826,-15.3903,-7.2983,-1.2897,0.3304,#N/A N/A,1.6122,1.9183
5/2/23,7.72,-0.03,-0.387096774,7.59,-0.19,-2.442159383,7.43,7.91,7.595,38007950,287293200,16075.4239,24.967,#N/A N/A,#N/A N/A,5.9013,-17.826,-15.3903,-7.2983,-1.2846,0.5019,#N/A N/A,1.6129,1.9193
5/1/23,7.75,-0.02,-0.257400257,7.78,0.03,0.387096774,7.66,7.82,7.775,19134155,148182400,16477.839,25.592,#N/A N/A,#N/A N/A,6.049,-17.826,-15.3903,-7.2983,-1.2532,0.4661,#N/A N/A,1.6128,1.9192
4/28/23,7.77,-0.06,-0.766283525,7.75,-0.07,-0.895140665,7.62,8,7.755,24915472,192909200,16414.2998,25.493,#N/A N/A,#N/A N/A,6.0257,-17.826,-15.3903,-7.2983,-1.258,0.4936,5.775,1.61,1.9151
4/27/23,7.83,-0.04,-0.508259212,7.82,0.08,1.033591731,7.72,7.91,7.815,21385464,167285600,16562.558,25.724,#N/A N/A,#N/A N/A,6.0801,-17.826,-15.3903,-7.2983,-1.2468,0.3056,#N/A N/A,1.6117,1.9176
4/26/23,7.87,-0.13,-1.625,7.74,0,0,7.65,7.91,7.745,21396726,166265600,16393.1201,25.461,#N/A N/A,#N/A N/A,6.0179,-17.826,-15.3903,-7.2983,-1.2597,0.532,#N/A N/A,1.6161,1.9242
4/25/23,8,-0.16,-1.960784314,7.74,-0.36,-4.444444444,7.73,8.02,7.735,21849092,171234200,16264.7369,25.461,#N/A N/A,#N/A N/A,6.0179,-17.826,-15.3903,-7.2983,-1.2597,0.532,#N/A N/A,1.6164,1.9246
4/24/23,8.16,0.02,0.245700246,8.1,-0.08,-0.97799511,7.94,8.25,8.095,20439283,165055000,17021.2363,26.645,#N/A N/A,#N/A N/A,6.2978,-17.826,-15.3903,-7.2983,-1.2037,0.4068,#N/A N/A,1.6147,1.922
4/21/23,8.14,-0.15,-1.809408926,8.18,0.03,0.36809816,8.09,8.22,8.175,14896712,121648000,17189.3473,26.908,#N/A N/A,#N/A N/A,6.36,-17.826,-15.3903,-7.2983,-1.1919,0.6228,#N/A N/A,1.6132,1.9198
4/20/23,8.29,-0.29,-3.37995338,8.15,-0.34,-4.004711425,8.13,8.5,8.155,23573036,194556600,17126.3057,26.809,#N/A N/A,#N/A N/A,6.3367,-17.826,-15.3903,-7.2983,-1.1963,0.4471,#N/A N/A,1.615,1.9225
4/19/23,8.58,-0.35,-3.9193729,8.49,-0.24,-2.749140893,8.48,8.6575,8.485,18193674,155330000,17840.7773,27.928,#N/A N/A,#N/A N/A,6.6011,-17.826,-15.3903,-7.2983,-1.1484,0.5661,#N/A N/A,1.6131,1.9197
4/18/23,8.93,0.12,1.362088536,8.73,-0.07,-0.795454545,8.72,9.02,8.725,21185250,187242100,18345.1102,28.717,#N/A N/A,#N/A N/A,6.7877,-17.826,-15.3903,-7.2983,-1.1168,0.4253,#N/A N/A,1.6131,1.9197
4/17/23,8.81,0.28,3.282532239,8.8,-0.01,-0.113507378,8.78,9.04,8.795,26047508,231141500,18492.2073,28.947,#N/A N/A,#N/A N/A,6.8421,-17.826,-15.3903,-7.2983,-1.1079,0.2946,#N/A N/A,1.6131,1.9197
4/14/23,8.53,0.03,0.352941176,8.81,0.23,2.680652681,8.47,8.91,8.805,42364533,369967300,18513.2212,28.98,#N/A N/A,#N/A N/A,6.8499,-17.826,-15.3903,-7.2983,-1.1067,0.3069,4.053,1.6086,1.913
4/13/23,8.5,-0.25,-2.857142857,8.58,0.25,3.00120048,8.43,8.7,8.575,27983250,240830800,18029.9022,28.224,#N/A N/A,#N/A N/A,6.671,-17.826,-15.3903,-7.2983,-1.1363,0.542,#N/A N/A,1.6114,1.9171
4/12/23,8.75,0.4,4.790419162,8.33,-0.28,-3.25203252,8.3,8.775,8.325,28771280,243663900,17504.5554,27.401,#N/A N/A,#N/A N/A,6.4767,-17.826,-15.3903,-7.2983,-1.1704,0.3593,#N/A N/A,1.6131,1.9196
4/11/23,8.35,0.35,4.375,8.61,0.22,2.622169249,8.34,8.79,8.615,35617852,305666400,18092.9438,28.322,#N/A N/A,#N/A N/A,6.6944,-17.826,-15.3903,-7.2983,-1.1324,0.2527,#N/A N/A,1.6122,1.9183
4/10/23,8,0.12,1.52284264,8.39,0.3,3.708281829,7.9,8.44,8.395,29184726,240432500,17630.6386,27.599,#N/A N/A,#N/A N/A,6.5233,-17.826,-15.3903,-7.2983,-1.1621,0.1491,#N/A N/A,1.6122,1.9184
4/6/23,7.88,-0.75,-8.690614137,8.09,0.11,1.378446115,7.79,8.14,8.085,23488564,188670200,17000.2224,26.612,#N/A N/A,#N/A N/A,6.2901,-17.826,-15.3903,-7.2983,-1.2052,0.3657,#N/A N/A,1.6133,1.9199
4/5/23,8.63,0.1,1.172332943,7.98,-0.37,-4.431137725,7.84,8.65,7.975,54946873,445446900,16769.0698,26.25,#N/A N/A,#N/A N/A,6.2045,-17.826,-15.3903,-7.2983,-1.2218,0.278,#N/A N/A,1.613,1.9196
4/4/23,8.53,0.16,1.911589008,8.35,-0.03,-0.357995227,8.23,8.54,8.355,23961225,200767700,17546.5831,27.467,#N/A N/A,#N/A N/A,6.4922,-17.826,-15.3903,-7.2983,-1.1676,0.2445,#N/A N/A,1.6122,1.9183
4/3/23,8.37,0.22,2.699386503,8.38,-0.07,-0.828402367,8.21,8.53,8.375,22511967,188163400,17609.6247,27.566,#N/A N/A,#N/A N/A,6.5155,-17.826,-15.3903,-7.2983,-1.1635,0.3159,#N/A N/A,1.6126,1.919
3/31/23,8.15,-0.18,-2.160864346,8.45,0.3,3.680981595,8.08,8.48,8.455,26174838,219453100,17756.7218,27.796,#N/A N/A,#N/A N/A,6.57,-17.826,-15.3903,-7.2983,-1.1538,0.2937,5.994,1.6087,1.913
3/30/23,8.33,0.24,2.966625464,8.15,-0.07,-0.851581509,8.05,8.38,8.145,21001636,171717800,17126.3057,26.809,#N/A N/A,#N/A N/A,6.6687,-17.826,-15.3903,-11.1409,-1.9467,0.5494,#N/A N/A,1.6089,1.9134
3/29/23,8.09,0.03,0.372208437,8.22,0.22,2.75,8.0512,8.25,8.225,15339672,125507100,17273.4028,27.039,#N/A N/A,#N/A N/A,6.726,-17.826,-15.3903,-11.1409,-1.9301,0.3984,#N/A N/A,1.6092,1.9138
3/28/23,8.06,-0.09,-1.104294479,8,-0.04,-0.497512438,7.97,8.12,8.005,14860487,119274600,16811.0976,26.316,#N/A N/A,#N/A N/A,6.546,-17.826,-15.3903,-11.1409,-1.9832,0.513,#N/A N/A,1.609,1.9135
3/27/23,8.15,-0.14,-1.688781665,8.04,-0.16,-1.951219512,7.94,8.32,8.045,20666810,167703400,16895.1531,26.447,#N/A N/A,#N/A N/A,6.5787,-17.826,-15.3903,-11.1409,-1.9734,0.7438,#N/A N/A,1.609,1.9135
3/24/23,8.29,-0.03,-0.360576923,8.2,-0.13,-1.56062425,8.06,8.35,8.195,17939822,146824900,17231.375,26.974,#N/A N/A,#N/A N/A,6.7096,-17.826,-15.3903,-11.1409,-1.9349,0.5594,#N/A N/A,1.6062,1.9093
3/23/23,8.32,-0.12,-1.421800948,8.33,0.12,1.461632156,8.16,8.56,8.325,22662235,189614400,17504.5554,27.401,#N/A N/A,#N/A N/A,6.816,-17.826,-15.3903,-11.1409,-1.9047,0.3298,#N/A N/A,1.6097,1.9146
3/22/23,8.44,0.24,2.926829268,8.21,-0.24,-2.840236686,8.2,8.62,8.205,34150971,288467500,17252.3889,27.007,#N/A N/A,#N/A N/A,6.7178,-17.826,-15.3903,-11.1409,-1.9325,0.4104,#N/A N/A,1.611,1.9166
3/21/23,8.2,0.435,5.602060528,8.45,0.37,4.579207921,8.17,8.51,8.445,27104478,227223200,17756.7218,27.796,#N/A N/A,#N/A N/A,6.9142,-17.826,-15.3903,-11.1409,-1.8776,0.2354,#N/A N/A,1.6117,1.9176
3/20/23,7.765,-0.165,-2.080706179,8.08,0.2,2.538071066,7.72,8.095,8.085,25497386,203243500,16979.2086,26.579,#N/A N/A,#N/A N/A,6.6115,-17.826,-15.3903,-11.1409,-1.9636,0.3164,#N/A N/A,1.6092,1.9138
3/17/23,7.93,-0.08,-0.998751561,7.88,-0.1,-1.253132832,7.84,8.03,7.885,20920767,165337800,16558.9311,25.921,#N/A N/A,#N/A N/A,6.4478,-17.826,-15.3903,-11.1409,-2.0134,0.5867,#N/A N/A,1.6098,1.9147
3/16/23,8.01,0.2,2.560819462,7.98,0.08,1.012658228,7.86,8.0799,7.975,20504460,163629500,16769.0698,26.25,#N/A N/A,#N/A N/A,6.5296,-17.826,-15.3903,-11.1409,-1.9882,0.3277,#N/A N/A,1.6103,1.9155
3/15/23,7.81,-0.24,-2.98136646,7.9,0.01,0.126742712,7.7,7.99,7.905,28217378,221418700,16600.9589,25.987,#N/A N/A,#N/A N/A,6.4642,-17.826,-15.3903,-11.1409,-2.0083,0.5459,3.849,1.6143,1.9214
3/14/23,8.05,0.76,10.42524005,7.89,0.02,0.254129606,7.78,8.14,7.885,33460106,264691100,16579.945,25.954,#N/A N/A,#N/A N/A,6.456,-17.826,-15.3903,-11.1409,-2.0109,0.1999,#N/A N/A,1.6153,1.9229
3/13/23,7.29,-0.3,-3.95256917,7.87,0.52,7.074829932,7.19,8.15,7.875,63183533,495647800,16537.9172,25.888,#N/A N/A,#N/A N/A,6.4396,-17.826,-15.3903,-11.1409,-2.016,0.3232,#N/A N/A,1.6193,1.9289
